www.niu.edu,www.boku.ac.at,www.uni-jena.de,www.hacettepe.edu.tr,www.sharif.ir,www.uni-luebeck.de,www.duke.edu,www.osakafu-u.ac.jp,www.konkuk.ac.kr,ujiapps.uji.es,www.yamanashi.ac.jp,www.utdallas.edu,www.uni-magdeburg.de,www.uva.nl,www.kangwon.ac.kr,www.bit.edu.cn,www.nju.edu.cn,www.unisa.it,www.nthu.edu.tw,www.utah.edu,www.ncsu.edu,www.cmu.edu,www.zju.edu.cn,unc.edu,www.ntu.edu.sg,www.dartmouth.edu,www.umd.edu,www.cranfield.ac.uk,www.yu.edu,www.buaa.edu.cn,www.swansea.ac.uk,www.upenn.edu,www.rit.edu,www.unipg.it,www.slu.edu,www.sdu.edu.cn,www.baylor.edu,www.udg.edu,www.dal.ca,www.kagoshima-u.ac.jp,www.unideb.hu,www.colorado.edu,www.snu.ac.kr,www.ucl.ac.uk,www.kmu.edu.tw,www.univ-lyon1.fr,www.cuni.cz,www.unican.es,www.lse.ac.uk,www.uct.ac.za,www.umt.edu,www.gist.ac.kr,www.unige.ch,www.sjtu.edu.cn,www.utu.fi,www.utmb.edu,www.soken.ac.jp,www.smu.edu,ucsd.edu,www.keele.ac.uk,www.uni-heidelberg.de
http://www.cs.niu.edu/undergraduate/mp.shtml,,,,,,https://econ.duke.edu/Shibboleth.sso/Login?target=https%3A%2F%2Fecon.duke.edu%2F%3Fq%3Dshib_login%2Fundergraduate%2Fmajor-minors%250A%26destination%3Dundergraduate%2Fmajor-minors%250A,,,,,http://coursebook.utdallas.edu/,,,,,,,,http://a.cms.omniupdate.com/10?skin=utah&account=utah_home&site=sa_admissions&action=de&path=/apply/undergraduate/transfer/guides/major/computer_eng.pcf,https://oucc.dasa.ncsu.edu/courseleaf-2/syllabus-tool/,https://engineering.cmu.edu/education/undergraduate-programs/curriculum/general-education/people-places-culture.html,,https://sils.unc.edu/programs/undergraduate/bsis/curriculum/electives,http://www1.spms.ntu.edu.sg/~maths/Undergraduates/MASUndergradModules.html,https://securelb.imodules.com/controls/cms_v2/components/rss/rss.aspx?sid=1353&gid=5&calcid=33764&page_id=13595,https://catalogundergraduate.umd.edu,,https://securelb.imodules.com/controls/cms_v2/components/rss/rss.aspx?sid=1739&gid=2&calcid=1069&page_id=61,,http://www.swan.ac.uk/course-search/,https://catalog.upenn.edu/undergraduate/policies-procedures/course-exam/course-numbering-academic-credit/,,,,,https://www.baylor.edu/ecs/computerscience/tel:2547104338,,http://www.dal.ca/academics/programs/undergraduate/applied-computer-science/what_will_i_learn/sample_courses.html,,,,,http://www.ucl.ac.uk/prospective-students/study-abroad-ucl/summer-school/modules,,,,,http://www.lse.ac.uk,http://www.uct.ac.za/main/alumni/introduction,,,,,,https://webmail.utmb.edu/,,https://datascience.smu.edu/academics/bridge-courses/,http://cse.ucsd.edu/undergraduate/bs-computer-science-fall-2017,,
,,,,,,http://aahvs.duke.edu/undergraduate,,,,,https://coursebook.utdallas.edu/syllabus-policies,,,,,,,,http://a.cms.omniupdate.com/10?skin=utah&account=utah_home&site=sa_admissions&action=de&path=/apply/undergraduate/transfer/guides/byu/computer_eng.pcf,https://abet.engr.ncsu.edu/computer-science/,https://engineering.cmu.edu/education/academic-policies/undergraduate-policies/transfer-credit.html,,http://sils.unc.edu/programs/undergraduate/bsis/curriculum/electives,http://www1.spms.ntu.edu.sg/~maths/Undergraduates/oldMASUndergradcourses.html,https://careers.twitter.com/en/teams/software-engineering.html,https://catalogundergraduate.umd.edu/index.html,,https://securelb.imodules.com/controls/cms_v2/Components/iCalendar/iCalendar.aspx?sid=1739&contentid=127&ciid=206&crid=0&type_alias=[event],,http://myuni.swan.ac.uk/,https://catalog.upenn.edu/undergraduate/policies-procedures/course-exam/,,,,,https://www.baylor.edu/ecs/computerscience/index.php?id=865244,,https://www.dal.ca/academics/programs/undergraduate/applied-computer-science/what_will_i_learn/sample_courses.html,,,,,http://www.ucl.ac.uk/prospective-students/study-abroad-ucl/summer-school/your-study,,,,,,,,,,,,https://som.utmb.edu/som-educational-affairs/instructional-management-office/year-1-2-course-information,,https://datascience.smu.edu/academics/curriculum/coursedescriptions/,http://cse.ucsd.edu/undergraduate/degree-programs/ba-computer-science,,
,,,,,,https://software.duke.edu/,,,,,https://coursebook.utdallas.edu/syllabussubmit,,,,,,,,http://a.cms.omniupdate.com/10?skin=utah&account=utah_home&site=sa_admissions&action=de&path=/apply/undergraduate/transfer/guides/byu_i/computer_eng.pcf,http://distance.ncsu.edu/programs/undergraduate-certificate-in-computer-programming,https://engineering.cmu.edu/education/academic-policies/undergraduate-policies/transfer_credit/index.html,,https://sils.unc.edu/courses,http://www.nbs.ntu.edu.sg/Programmes/Undergraduate/Pages/Mathematics-Bridging-Course.aspx,https://careers.twitter.com/en/teams/infrastructure-engineering.html,https://catalogundergraduate.umd.edu/pastcatalogs.html,,https://securelb.imodules.com/controls/cms_v2/Components/iCalendar/iCalendar.aspx?sid=1739&contentid=36&ciid=1203&crid=0&type_alias=[event],,http://www.swansea.ac.uk/includes/audience/staff/,https://catalog.upenn.edu/undergraduate/policies-procedures/course-exam/add-drop-period/,,,,,https://www.baylor.edu/ecs/computerscience/index.php?id=865264,,http://my.dal.ca,,,,,https://courses.grad.ucl.ac.uk/list-training.pht,,,,,,,,,,,,http://rehabsciences.utmb.edu/rehabsciences,,https://apply.datascience.smu.edu/change-password,http://cse.ucsd.edu/undergraduate/degree-programs/bs-computer-science-2015-summer-2017,,
,,,,,,https://software.duke.edu/Shibboleth.sso/Login?target=https%3A%2F%2Fsoftware.duke.edu%2F%3Fq%3Dshib_login%2Ffront,,,,,http://provost.utdallas.edu/home/syllabus-templates,,,,,,,,http://a.cms.omniupdate.com/10?skin=utah&account=utah_home&site=ugs_universitycollege&action=de&path=/majors/quick-look/computer-engineering.pcf,http://delta.ncsu.edu/apps/syllabus_tool/,,,http://sils.unc.edu/courses,http://www.nbs.ntu.edu.sg/Programmes/Undergraduate/Pages/Mathematics-Bridging-Course.aspx?print=1,,https://sllc.umd.edu/russian/undergraduate/courses,,http://yeshiva.imodules.com/controls/cms_v2/components/rss/rss.aspx?sid=1739&gid=2&calcid=1069&page_id=61,,http://www.swansea.ac.uk/includes/error-document/404/,https://catalog.upenn.edu/undergraduate/policies-procedures/course-exam/auditing/,,,,,https://www.baylor.edu/ecs/computerscience/index.php?id=865275,,http://www.dal.ca/brightspace,,,,,,,,,,,,,,,,,http://rehabsciences.utmb.edu/rehabsciences/home,,https://apply.datascience.smu.edu/terms,http://cse.ucsd.edu/undergraduate/degree-programs/bs-computer-science/bs-computer-science-2010-2014,,
,,,,,,https://lists.duke.edu/sympa/info/oit-software-license,,,,,http://go.utdallas.edu/syllabus-policies,,,,,,,,http://a.cms.omniupdate.com/10?skin=utah&account=utah_home&site=ugs_universitycollege&action=de&path=/majors/quick-look/computer-science.pcf,https://horticulture.cals.ncsu.edu/online/online-horticulture-courses/online-undergraduate-courses/,,,https://sils.unc.edu/courses/2018/spring,http://www.adm.ntu.edu.sg/Programmes/Undergraduate/UndergraduateProgrammes/Undergraduate-Degree/AcademicYear2011onwards/Pages/Home.aspx,,http://nfsc.umd.edu/undergraduate/courses,,http://yeshiva.imodules.com/controls/cms_v2/Components/iCalendar/iCalendar.aspx?sid=1739&contentid=127&ciid=206&crid=0&type_alias=[event],,http://www.swan.ac.uk/cy/,https://catalog.upenn.edu/undergraduate/policies-procedures/course-exam/course-load/,,,,,,,,,,,,,,,,,,,,,,,,http://rehabsciences.utmb.edu/rehabsciences/phd-program/phd-program-information,,http://courses.smu.edu/,http://cse.ucsd.edu/undergraduate/degree-programs/ba-computer-science/ba-computer-science-2010-2014,,
,,,,,,https://software.duke.edu/software-search,,,,,https://catalog.utdallas.edu/2017/undergraduate/courses/school/ah,,,,,,,,http://a.cms.omniupdate.com/10?skin=utah&account=utah_home&site=ugs_universitycollege&action=de&path=/majors/quick-look/electrical-computer-engineering.pcf,https://horticulture.cals.ncsu.edu/online/online-undergraduate-courses/,,,http://ils.unc.edu/courses/2018_spring/inls490_141/inls490-141-2018-spring-syllabus.html,http://www.soh.ntu.edu.sg/Programmes/philosophy/Undergraduate/Pages/Course-Offerings.aspx,,https://catalogundergraduate.umd.edu/,,http://yeshiva.imodules.com/controls/cms_v2/Components/iCalendar/iCalendar.aspx?sid=1739&contentid=36&ciid=1203&crid=0&type_alias=[event],,http://www.swan.ac.uk/cy/y-brifysgol/,http://www.cis.upenn.edu/current-students/undergraduate/courses/fall.php,,,,,,,,,,,,,,,,,,,,,,,,https://gsbs.utmb.edu/course-descriptions/experimental-pathology-(path),,http://courses.smu.edu/OIT,http://cse.ucsd.edu/undergraduate/undergraduate-courses,,
,,,,,,https://sites.duke.edu/software/2017/12/28/snapgene-renewal-licenses-now-available/,,,,,https://catalog.utdallas.edu/2017/undergraduate/courses/school/atec,,,,,,,,http://a.cms.omniupdate.com/10?skin=utah&account=utah_home&site=sa_admissions&action=de&path=/apply/undergraduate/transfer/guides/major/cpsc.pcf,https://socant.chass.ncsu.edu/undergraduate/forms/,,,https://sils.unc.edu/courses/2018/summer,http://www.soh.ntu.edu.sg/Programmes/philosophy/Undergraduate/Pages/Course-Descriptions.aspx,,,,,,http://www.swan.ac.uk/cy/ymchwil/,http://www.cis.upenn.edu/current-students/undergraduate/courses/spring.php,,,,,,,,,,,,,,,,,,,,,,,,http://www.utmb.edu/gsbs/course-descriptions/pharmacology-toxicology-%28phto%29,,http://courses.smu.edu/OIT/AboutUs,http://cse.ucsd.edu/undergraduate/courses/cse-course-placement-advice,,
,,,,,,https://sites.duke.edu/software/2017/12/27/nvivo-11-renewal-key-now-available/,,,,,https://catalog.utdallas.edu/2017/undergraduate/courses/school/bbs,,,,,,,,http://a.cms.omniupdate.com/10?skin=utah&account=utah_home&site=sa_admissions&action=de&path=/apply/undergraduate/transfer/guides/major/elen.pcf,http://majorsandcareers.ncsu.edu/major/aerospace-engineering,,,https://sils.unc.edu/courses/2018/fall,http://www.soh.ntu.edu.sg/Programmes/philosophy/Undergraduate/Pages/Course-Offerings.aspx?print=1,,,,,,http://www.swan.ac.uk/cy/ol-raddedig/,http://www.upenn.edu/computing/webmail/,,,,,,,,,,,,,,,,,,,,,,,,https://gsbs.utmb.edu/course-descriptions/pharmacology-toxicology-(phto),,http://courses.smu.edu/OIT/AboutUs/Governance,http://cse.ucsd.edu/undergraduate/courses,,
,,,,,,https://sites.duke.edu/software/2017/12/27/ibm-spss-statistics-product-update-version-25-now-available/,,,,,https://catalog.utdallas.edu/2017/undergraduate/courses/school/ecs,,,,,,,,http://a.cms.omniupdate.com/10?skin=utah&account=utah_home&site=sa_admissions&action=de&path=/apply/undergraduate/transfer/guides/major/anthr.pcf,,,,https://ils.unc.edu/courses/,http://www.soh.ntu.edu.sg/Programmes/philosophy/Undergraduate/Pages/GER-Course-Descriptions.aspx,,,,,,http://www.swan.ac.uk/cy/busnes/,http://www.upenn.edu/computing/security/reporting_copyright.php,,,,,,,,,,,,,,,,,,,,,,,,https://gsbs.utmb.edu/course-descriptions,,http://courses.smu.edu/OIT/AboutUs/CommentCard,http://cse.ucsd.edu/undergraduate/spring-2018-course-updates,,
,,,,,,https://lists.duke.edu/sympa/subscribe/oit-software-license,,,,,https://catalog.utdallas.edu/2017/undergraduate/courses/school/ah/makepdf,,,,,,,,http://a.cms.omniupdate.com/10?skin=utah&account=utah_home&site=sa_admissions&action=de&path=/apply/undergraduate/transfer/guides/major/mse.pcf,,,,https://sils.unc.edu/courses/special-topics,http://www.soh.ntu.edu.sg/Programmes/philosophy/Undergraduate/Pages/Course-Descriptions.aspx?print=1,,,,,,http://myuni.swan.ac.uk/cy/,http://www.upenn.edu/computing/security/advisories/InfoSec_Data_Security_Travel_Tips.php,,,,,,,,,,,,,,,,,,,,,,,,http://www.utmb.edu/gsbs/course-descriptions,,http://courses.smu.edu/OIT/AcademicTech,http://cse.ucsd.edu/undergraduate/courses/course-descriptions/cse-191-seminar-computer-science-and-engineering,,
,,,,,,https://lists.duke.edu/sympa/sigrequest/oit-software-license,,,,,https://catalog.utdallas.edu/2017/undergraduate/courses/school/ah/makeword,,,,,,,,http://a.cms.omniupdate.com/10?skin=utah&account=utah_home&site=sa_admissions&action=de&path=/apply/undergraduate/transfer/guides/major/meteo.pcf,,,,http://ils.unc.edu/courses/,http://www.soh.ntu.edu.sg/Programmes/philosophy/Undergraduate/Pages/GER-Course-Descriptions.aspx?print=1,,,,,,https://myuni-login.swan.ac.uk/,http://www.upenn.edu/computing/home/misc/questions.html,,,,,,,,,,,,,,,,,,,,,,,,http://www.utmb.edu/gsbs/course-descriptions/pharmacology-toxicology-(phto),,http://courses.smu.edu/OIT/AcademicTech/AcademicTechDirectors,http://cse.ucsd.edu/undergraduate/cse-190-topics-computer-science-and-engineering,,
,,,,,,https://software.duke.edu/Shibboleth.sso/Login?target=https%3A%2F%2Fsoftware.duke.edu%2F%3Fdestination%3Dsoftware-search%26q%3Dshib_login%2Fuser%2Flogin,,,,,https://catalog.utdallas.edu/2017/undergraduate/courses/school/ah/makeprint,,,,,,,,http://a.cms.omniupdate.com/10?skin=utah&account=utah_home&site=atmos&action=de&path=/undergraduate/major.pcf,,,,http://sils.unc.edu/courses/special-topics,http://www.wkwsci.ntu.edu.sg/programmes/CurrentStudents/Undergraduate/Other%20Programmes/Pages/Second-Major.aspx,,,,,,http://myuni.swan.ac.uk/myunihub/,http://www.cit.cornell.edu/saml_login?destination=computer/security/tools,,,,,,,,,,,,,,,,,,,,,,,,http://www.utmb.edu/gsbs/course-descriptions/experimental-pathology-(path),,http://smu.edu/alumni,http://cse.ucsd.edu/undergraduate/courses/2017-2018-tentative-undergraduate-course-offerings,,
,,,,,,https://software.duke.edu/user,,,,,https://catalog.utdallas.edu/2017/undergraduate/courses/school/atec/makepdf,,,,,,,,http://a.cms.omniupdate.com/10?skin=utah&account=utah_home&site=atmos&action=de&path=/undergraduate/course-sequence/index.pcf,,,,http://ils.unc.edu/courses/2018_spring/inls151_001/,,,,,,,http://www.swansea.ac.uk/cy/cynnwys/llywioedrychyddion/staff/,http://www.upenn.edu/computing/security/logging/,,,,,,,,,,,,,,,,,,,,,,,,https://www.utmb.edu/gsbs/course-descriptions/experimental-pathology-(path),,http://www.smu.edu/alumni,http://cse.ucsd.edu/undergraduate/courses/undergraduate-class-home-pages,,
,,,,,,https://sites.duke.edu/software/,,,,,https://catalog.utdallas.edu/2017/undergraduate/courses/school/atec/makeword,,,,,,,,http://a.cms.omniupdate.com/10?skin=utah&account=utah_home&site=sa_admissions&action=de&path=/apply/undergraduate/transfer/guides/major/meen.pcf,,,,https://ils.unc.edu/courses/2018_summerI/inls672_001/,,,,,,,http://www.swan.ac.uk/includes/audience/staff/,,,,,,,,,,,,,,,,,,,,,,,,,https://www.utmb.edu/gsbs/course-descriptions/pharmacology-toxicology-(phto),,http://www.enable-javascript.com/,http://cse.ucsd.edu/undergraduate/undergraduate-courses/cse-undergraduate-course-descriptions,,
,,,,,,https://sites.duke.edu/software/author/tl193duke-edu/,,,,,https://catalog.utdallas.edu/2017/undergraduate/courses/school/atec/makeprint,,,,,,,,,,,,https://ils.unc.edu/courses/?C=N;O=A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.utmb.edu/gsbs/course-descriptions,,,http://cse.ucsd.edu/undergraduate/courses/course-descriptions/cse-30-computer-organization-and-systems-programming,,
,,,,,,https://sites.duke.edu/software/category/uncategorized/,,,,,https://catalog.utdallas.edu/2017/undergraduate/courses/school/bbs/makepdf,,,,,,,,,,,,https://ils.unc.edu/courses/?C=M;O=A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://ispace.utmb.edu/xythoswfs/webview/_xy-12688554_1,,,http://cse.ucsd.edu/undergraduate/courses/course-descriptions/cse-8b-introduction-computer-science-java-ii,,
,,,,,,,,,,,https://catalog.utdallas.edu/2017/undergraduate/courses/school/bbs/makeword,,,,,,,,,,,,https://ils.unc.edu/courses/?C=S;O=A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://ispace.utmb.edu/xythoswfs/webview/_xy-12681794_1,,,http://cse.ucsd.edu/undergraduate/courses/course-descriptions/cse-11-introduction-computer-science-and-object-0,,
,,,,,,,,,,,https://catalog.utdallas.edu/2017/undergraduate/courses/school/bbs/makeprint,,,,,,,,,,,,https://ils.unc.edu/courses/?C=D;O=A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://ispace.utmb.edu/xythoswfs/webview/_xy-13094951_1,,,http://cse.ucsd.edu/undergraduate/courses/course-descriptions/cse-91-perspective-computer-science-and-engineering,,
,,,,,,,,,,,https://catalog.utdallas.edu/2017/undergraduate/courses/school/ecs/makepdf,,,,,,,,,,,,https://ils.unc.edu/courses/archive/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://ispace.utmb.edu/xythoswfs/webview/_xy-13094952_1,,,http://cse.ucsd.edu/undergraduate/courses/course-descriptions/cse-127-introduction-computer-security,,
,,,,,,,,,,,https://catalog.utdallas.edu/2017/undergraduate/courses/school/ecs/makeword,,,,,,,,,,,,https://ils.unc.edu/courses/2018_summerII/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://webmail.utmb.edu,,,http://cse.ucsd.edu/undergraduate/courses/course-descriptions/cse-141-introduction-computer-architecture,,
,,,,,,,,,,,https://catalog.utdallas.edu/2017/undergraduate/courses/school/ecs/makeprint,,,,,,,,,,,,https://ils.unc.edu/courses/2018_summerI/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://innovationsinmind.utmb.edu/give,,,http://cse.ucsd.edu/undergraduate/courses/course-descriptions/cse-190-topics-computer-science-and-engineering,,
,,,,,,,,,,,http://catalog.utdallas.edu/2017/undergraduate/courses/school/ah,,,,,,,,,,,,https://ils.unc.edu/courses/2018_spring/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://innovationsinmind.utmb.edu/give,,,http://cse.ucsd.edu/undergraduate/courses/course-descriptions/cse197-field-study-computer-science-and-engineering,,
,,,,,,,,,,,http://catalog.utdallas.edu/2017/undergraduate/courses/school/atec,,,,,,,,,,,,https://ils.unc.edu/courses/2017_summerII/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://alumni.utmb.edu/register?tab=1,,,http://cse.ucsd.edu/undergraduate/undergraduate-courses/cse-undergraduate-course-descriptions/cse-undergraduate-course,,
,,,,,,,,,,,http://catalog.utdallas.edu/2017/undergraduate/courses/school/bbs,,,,,,,,,,,,https://ils.unc.edu/courses/2017_summerI/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://cse.ucsd.edu/undergraduate/courses/prerequisites-cse-undergraduate-classes,,
,,,,,,,,,,,http://catalog.utdallas.edu/2017/undergraduate/courses/school/ecs,,,,,,,,,,,,http://ils.unc.edu/courses/?C=N;O=A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://cse.ucsd.edu/undergraduate/courses/enrolling-cse-courses,,
,,,,,,,,,,,https://catalog.utdallas.edu/2017/undergraduate/courses/school/jsom,,,,,,,,,,,,http://ils.unc.edu/courses/?C=M;O=A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://cse.ucsd.edu/undergraduate/courses/fa16-course-updates,,
,,,,,,,,,,,https://catalog.utdallas.edu/2017/undergraduate/courses/school/nsm,,,,,,,,,,,,http://ils.unc.edu/courses/?C=S;O=A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.uctv.tv/computer-science/,,
,,,,,,,,,,,https://catalog.utdallas.edu/2017/undergraduate/courses/school/is,,,,,,,,,,,,http://ils.unc.edu/courses/?C=D;O=A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://itunes.apple.com/us/podcast/introduction-to-computer-science-programming-in-python/id1192805159?mt=2,,
